Date,Model,Batch,Mode,EVA16(kg),EVA25(kg),LDPE24(kg),LDPE40(kg),POE(kg),AC_PE_MB(kg),AC_EVA_MB(kg),DCP(kg),ZnO(kg),Urea(kg),BHT(kg),Filler_MB(kg),Color_MB(kg),Color1_Type,Color1_kg,Color2_Type,Color2_kg,Color3_Type,Color3_kg,ATH(kg),BrSb_MB(kg),CP70(kg),Powder(kg),PEG4000(kg),HALS(kg),EVA16_VA%,EVA25_VA%,Weighted_VA%,Effective_VA%,Temp1(°C),Time1(min),Temp2(°C),Time2(min),MixTime(min),RotorSpeed(rpm),AC(phr),DCP(phr),BHT(phr),ZnO(phr),Urea(phr),BaseDCPNeed(phr),EffectiveDCP(phr),DCP_SupplyRatio%,CrosslinkIndex,CrosslinkEff,CI_Min,CI_Max,CI_OptimalLow,CI_OptimalHigh,TheoDensity,PredDensity,PredExpansion,Quality_Score,Warning_Count,DosageTemp,DischargeTemp,ResinType,QI_Percent,e1_FT,e2_FTi,e3_TTi,e4_FR,e5_TR,e6_TiR,FaceA_CV,FaceB_CV,FaceC_CV,FaceD_CV,Mahalanobis_Dist,Confidence_Zone,Warnings
"2026-02-26","3000","特黑06C","production","11.7","","","9.2","","","11.2","0.455","0.16","0.035","0.02","4","3.55","EVA-8503_1.33_cb37","3.55","","","","","","","","","0.16","","16","25","16.00","0.00","140.5","26","164","25","18","55","18.57","1.508","0.066","0.530","0.116","1.026","1.026","101.7","0.895","1.003","0.742","1.276","0.902","1.115","1.0664","0.0468","22.77","93","2","100","126","eva_ldpe","31","0.973","0.100","0.775","0.840","0.768","0.983","","","","","2.76","yellow","[Mild] AC/DCP比稍偏低(12.2)，最適Range 14.0~20.8@23X; [Warning] Discharge Temperature(130°C)超過AC有效分解溫度(111°C)19°C，AC提前分解風險高"
"2026-02-26","2500特殊板","藍285U","production","8.9","","","14.7","","","11.8","0.51","0.13","0.035","0.04","4.2","2.35","EVA-5504N-1_1.506_org23","2.35","","","","","","","","","0.16","","16","25","16.00","0.00","143.5","26","164","25","18","55","18.26","1.578","0.124","0.402","0.108","0.967","0.967","94.2","0.866","1.003","0.774","1.331","0.941","1.164","1.0572","0.0567","18.02","88","3","100","129","eva_ldpe","58","0.999","0.947","0.783","0.719","0.513","0.732","","","","","2.95","yellow","[Warning] AC/DCP比偏低(10.1)，18X最適值14.7(-1.6σ); [Warning] Discharge Temperature(130°C)超過AC有效分解溫度(111°C)19°C，AC提前分解風險高; [Warning] ZnO/AC比Too High(3.52%)，發泡反應劇烈，需確保DCP交聯足夠"
"2026-02-26","2500特殊板","深藍2925U","production","8.5","","","14","","","11.2","0.475","0.12","0.03","0.04","4","0.86","EVA-5504N-1_1.506_org23","0.86","","","","","","","","","0.16","","16","25","16.00","0.00","143.5","26","164","25","18","55","18.83","1.597","0.134","0.403","0.101","1.014","1.014","94.1","0.908","1.003","0.758","1.304","0.922","1.140","1.0552","0.0566","18.23","88","2","100","129","eva_ldpe","42","0.860","0.339","0.792","0.738","0.509","0.948","","","","","3.34","yellow","[Mild] AC/DCP比稍偏低(9.9)，最適Range 10.7~17.8@18X; [Warning] Discharge Temperature(132°C)超過AC有效分解溫度(116°C)16°C，AC提前分解風險高"
"2026-02-26","1900CUV","綠342U","production","","","31","5","","17","","0.52","0.21","0.09","0.05","6","13","EVA-3508_1.412_org21","5","EVA-4506_1.357_org20","5","EVA-5504N-1_1.506_org23","2","","","","","0.16","0.85","16","25","16.00","0.00","150.5","30","164","27","18","55","15.25","0.933","0.090","0.377","0.161","0.994","0.994","79.6","0.764","1.005","0.667","1.232","0.837","1.063","1.0541","0.0446","23.50","92","1","100","130","ldpe_only","14","0.994","0.112","0.754","0.865","0.145","0.744","","","","","5.42","red","[Warning] Discharge Temperature(130°C)超過AC有效分解溫度(114°C)16°C，AC提前分解風險高"
"2026-02-26","1900C","黃602U","production","","","36","10","","16","","0.65","0.17","0.065","0.06","6","0.65","EVA-3508_1.412_org21","0.65","","","","","","","","","0.16","","16","25","16.00","0.00","151","30","164","27","18","55","14.29","1.161","0.107","0.304","0.116","0.918","0.918","103.1","0.937","1.002","0.781","1.343","0.950","1.175","1.0219","0.0503","20.30","97","1","100","129","ldpe_only","75","0.944","0.805","0.769","0.778","0.803","0.955","","","","","1.59","green","[Warning] Discharge Temperature(128°C)超過AC有效分解溫度(112°C)16°C，AC提前分解風險高"
"2026-02-26","1900C","綠360C","production","","","33","10","","16.3","","0.59","0.185","0.085","0.06","5","5.7","EVA-3508_1.412_org21","4.5","EVA-4506_1.357_org20","1.2","","","","","","","0.16","","16","25","16.00","0.00","151","30","164","28","18","55","14.38","1.041","0.106","0.326","0.150","0.946","0.946","109.7","0.983","1.001","0.784","1.348","0.953","1.178","1.0266","0.0511","19.96","97","2","100","129","ldpe_only","84","0.944","0.947","0.769","0.994","0.958","1.000","","","","","0.86","green","[Mild] AC/DCP比稍偏低(10.4)，最適Range 11.2~18.3@20X; [Info] Discharge Temperature(129°C)接近AC有效分解溫度(115°C)，少量AC可能提前分解(~14.3%)"
"2026-02-26","1900C","藍300U-1","production","","","30.6","10","","17","","0.59","0.185","0.09","0.06","6","5.61","EVA-51054_1.361_org25","3.3357","EVA-4506_1.357_org20","2.2743","","","","","","","0.16","","16","25","16.00","0.00","153.3","30","164","28","18","55","15.51","1.076","0.109","0.338","0.164","0.967","0.967","102.4","0.917","1.004","0.774","1.331","0.941","1.164","1.0386","0.0521","19.80","92","2","100","131","ldpe_only","79","0.945","0.952","0.769","0.957","0.784","0.912","","","","","0.92","green","[Mild] AC/DCP比稍偏低(10.8)，最適Range 11.1~18.2@20X; [Warning] Discharge Temperature(130°C)超過AC有效分解溫度(111°C)19°C，AC提前分解風險高"
"2026-02-26","1900C","藍312U","production","5","","32.5","5","","17","","0.53","0.18","0.08","0.03","6","3.7","EVA-51054_1.361_org25","2.2","EVA-4506_1.357_org20","1.5","","","","","","","0.16","","16","25","16.00","0.00","150.7","30","164","28","18","55","15.38","0.959","0.054","0.326","0.145","0.928","0.928","93.4","0.905","1.004","0.688","1.270","0.863","1.095","1.0345","0.0440","23.50","97","1","100","128","eva_ldpe","58","0.843","0.908","0.668","0.976","0.491","1.000","","","","","3.19","yellow","[Info] Discharge Temperature(128°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~11.3%)"
"2026-02-26","1900C","灰7C","production","","","36","10","","15.6","","0.65","0.16","0.075","0.06","6","0.76","EVA-8503_1.33_cb37","0.5","EVA-5504N-1_1.506_org23","0.22","EVA-3508_1.412_org21","0.04","","","","","0.16","","16","25","16.00","0.00","152","30","164","27","18","55","13.96","1.163","0.107","0.286","0.134","0.946","0.946","100.1","0.906","1.002","0.784","1.348","0.953","1.178","1.0213","0.0523","19.41","93","2","100","130","ldpe_only","74","0.946","0.996","0.769","0.958","0.710","0.833","","","","","1.51","green","[Mild] AC/DCP比稍偏低(11.0)，最適Range 11.0~18.1@19X; [Warning] Discharge Temperature(129°C)超過AC有效分解溫度(109°C)20°C，AC提前分解風險高"
"2026-02-26","1900C","紅186C","production","","","34.3","5","","16","","0.64","0.18","0.085","0.06","6","9.44","EVA-1503_1.296_org17","5.2972","EVA-1509ABH_1.226_org26","3.798","EVA-3508_1.412_org21","0.3448","","","","","0.16","","16","25","16.00","0.00","153.5","30","164","28","18","55","14.32","1.145","0.107","0.322","0.152","1.253","1.253","117.2","0.777","0.989","0.636","1.420","0.871","1.185","1.0429","0.0368","28.85","92","2","100","133","ldpe_only","40","0.893","0.770","0.526","0.302","0.993","0.759","","","","","7.04","red","[Mild] AC/DCP比稍偏低(11.5)，最適Range 13.4~20.5@27X; [Info] Discharge Temperature(128°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~9.9%)"
"2026-02-26","1900C","桔1585C","production","","","27.2","10","","16","","0.59","0.17","0.085","0.04","6","11.5","EVA-3508_1.412_org21","8.4","EVA-1502_1.151_org21","3.1","","","","","","","0.16","","16","25","16.00","0.00","151.2","30","164","28","18","55","14.46","1.066","0.072","0.307","0.154","1.256","1.256","83.3","0.661","0.996","0.402","0.758","0.509","0.651","1.0488","0.0594","17.66","92","3","100","131","ldpe_only","47","1.000","0.999","0.684","0.903","0.306","0.946","","","","","4.25","red","[Mild] AC/DCP比稍偏低(9.7)，最適Range 10.5~17.6@18X; [Warning] Discharge Temperature(126°C)超過AC有效分解溫度(106°C)20°C，AC提前分解風險高; [Warning] ZnO/AC比Too High(3.09%)，DCP供需比僅83%，交聯-發泡可能失衡"
"2026-02-26","1900C","特黑06C","production","","","31.1","10","","16.8","","0.615","0.175","0.065","0.06","6","7.1","EVA-7505_1.38_cb45","7.1","","","","","","","","","0.16","","16","25","16.00","0.00","152","30","164","28","18","55","14.91","1.092","0.107","0.311","0.115","1.212","1.212","106.0","0.797","0.989","0.441","0.823","0.556","0.709","1.0388","0.0495","20.78","97","1","100","131","ldpe_only","60","0.991","1.000","0.629","0.987","0.882","0.535","","","","","3.72","yellow","[Mild] AC/DCP比稍偏低(9.7)，最適Range 11.4~18.5@21X"
"2026-02-26","1800C","桔123C","production","","","27.5","10","","13","","0.57","0.195","0.04","0.05","5","4.28","EVA-3508_1.412_org21","3.9953","EVA-1376_1.461_org9","0.2847","","","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","13.41","1.176","0.103","0.402","0.083","0.931","0.931","107.8","0.989","1.002","0.778","1.337","0.945","1.169","1.0278","0.0496","20.69","93","2","100","130","ldpe_only","71","0.999","0.731","0.783","0.728","0.957","1.000","","","","","2.53","yellow","[Mild] AC/DCP比稍偏低(11.4)，最適Range 11.4~18.5@21X; [Info] Discharge Temperature(130°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~11.8%)"
"2026-02-26","1800B","黑419C","production","5","","18.2","5.8","","11.5","","0.45","0.13","0.02","0.045","1.9","4.9","EVA-7505_1.38_cb45","4.9","","","","","","","","","0.16","","16","25","16.00","0.00","148","26","164","25","18","55","14.78","1.157","0.116","0.334","0.051","1.274","1.274","96.2","0.700","0.991","0.392","0.760","0.502","0.650","1.0174","0.0516","19.90","100","1","100","128","eva_ldpe","58","0.982","0.998","0.604","0.988","0.578","0.730","","","","","3.29","yellow","[Warning] AC/DCP比偏低(9.5)，20X最適值15.3(-2.0σ)"
"2026-02-26","1800A","棕7502U","production","","","15.7","14","","11","","0.43","0.14","0.015","0.04","5","1.18","EVA-3513_1.276_org12","0.8","EVA-1376_1.461_org9","0.3","EVA-8503_1.33_cb37","0.08","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","14.73","1.152","0.107","0.375","0.040","1.257","1.257","101.6","0.743","0.989","0.435","0.813","0.549","0.700","1.0365","0.0489","21.24","100","2","100","129","ldpe_only","62","0.999","0.688","0.594","0.885","0.757","0.769","","","","","2.54","yellow","[Mild] AC/DCP比稍偏低(10.0)，最適Range 11.5~18.6@21X; [Info] Discharge Temperature(126°C)接近AC有效分解溫度(121°C)，少量AC可能提前分解(~7.2%)"
"2026-02-26","1800A","深藍297U","production","","","15","14","","11","","0.435","0.16","0.02","0.04","5","1.2","EVA-5504N-1_1.506_org23","1.2","","","","","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","15.01","1.187","0.109","0.437","0.055","0.893","0.893","113.1","1.031","1.002","0.784","1.348","0.953","1.178","1.0384","0.0462","22.46","100","0","100","130","ldpe_only","86","1.000","0.994","0.783","0.984","1.000","1.000","","","","","1.16","green",""
"2026-02-26","1800A","深紫266C","production","","","17.2","10","","10.8","","0.42","0.16","0.02","0.04","5","3.6","EVA-7504_1.118_org8","3.1938","EVA-5504N-1_1.506_org23","0.3643","EVA-8503_1.33_cb37","0.0419","","","","","0.16","","16","25","16.00","0.00","151.2","26","164","25","18","55","14.77","1.149","0.109","0.438","0.055","1.272","1.272","84.0","0.674","0.996","0.400","0.756","0.507","0.649","1.0464","0.0569","18.35","100","3","100","130","ldpe_only","49","0.974","0.932","0.701","0.974","0.324","0.859","","","","","3.99","yellow","[Mild] AC/DCP比稍偏低(10.1)，最適Range 10.7~17.8@18X; [Info] Discharge Temperature(126°C)接近AC有效分解溫度(113°C)，少量AC可能提前分解(~13.2%); [Warning] ZnO/AC比Too High(3.04%)，DCP供需比僅84%，交聯-發泡可能失衡"
"2026-02-26","1800A","桃紅225U","production","","","15.6","10","","11","","0.455","0.165","0.03","0.04","5","6.6","EVA-1375_1.232_org5","5","EVA-1376_1.461_org9","1.6","","","","","","","0.16","","16","25","16.00","0.00","151.2","26","164","50","18","55","14.75","1.220","0.107","0.442","0.080","1.259","1.259","83.9","0.685","0.996","0.402","0.758","0.509","0.651","1.0554","0.0603","17.22","97","2","100","132","ldpe_only","47","0.999","0.994","0.701","0.828","0.322","0.810","","","","","3.78","yellow","[Mild] AC/DCP比稍偏低(9.5)，最適Range 10.5~17.6@17X; [Info] Discharge Temperature(126°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~9.1%)"
"2026-02-26","1800A","綠2234U","production","","","19.3","10","","11.2","","0.44","0.155","0.025","0.04","5","1.17","EVA-4506_1.357_org20","0.765","EVA-5504N-1_1.506_org23","0.36","EVA-8503_1.33_cb37","0.045","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","15.12","1.188","0.108","0.419","0.068","1.250","1.250","89.0","0.685","0.998","0.406","0.757","0.511","0.652","1.0381","0.0607","17.25","97","3","100","130","ldpe_only","49","0.979","1.000","0.666","0.599","0.452","0.809","","","","","3.97","yellow","[Mild] AC/DCP比稍偏低(9.0)，最適Range 10.5~17.6@18X; [Info] Discharge Temperature(126°C)接近AC有效分解溫度(115°C)，少量AC可能提前分解(~11.9%); [Warning] ZnO/AC比Too High(3.33%)，DCP供需比僅89%，交聯-發泡可能失衡"
"2026-02-26","1800A","紫紅209U","production","","","13.9","10.3","","11.4","","0.43","0.165","0.036","0.041","5.2","8.29","EVA-1509ABH_1.226_org26","4.1185","EVA-7504_1.118_org8","3.6087","EVA-3508_1.412_org21","0.4498","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","15.23","1.149","0.110","0.441","0.096","1.261","1.261","90.9","0.688","0.998","0.405","0.757","0.511","0.652","1.0644","0.0588","17.88","97","3","100","131","ldpe_only","52","0.996","0.973","0.666","0.824","0.409","0.791","","","","","3.36","yellow","[Mild] AC/DCP比稍偏低(9.1)，最適Range 10.7~17.8@18X; [Info] Discharge Temperature(126°C)接近AC有效分解溫度(112°C)，少量AC可能提前分解(~13.9%); [Warning] ZnO/AC比Too High(3.75%)，發泡反應劇烈，需確保DCP交聯足夠"
"2026-02-26","1800A","特黑06C","production","","","22.3","5","","11","","0.45","0.17","0.055","0.04","5","5.2","EVA-7505_1.38_cb45","5.2","","","","","","","","","0.16","","16","25","16.00","0.00","150","26","164","25","18","55","14.49","1.186","0.105","0.448","0.145","1.258","1.258","90.9","0.687","0.998","0.405","0.757","0.511","0.652","1.0486","0.0590","17.84","92","3","100","130","ldpe_only","52","0.996","0.983","0.666","0.824","0.408","0.801","","","","","3.38","yellow","[Mild] AC/DCP比稍偏低(9.1)，最適Range 10.6~17.7@18X; [Info] Discharge Temperature(126°C)接近AC有效分解溫度(112°C)，少量AC可能提前分解(~14.0%); [Warning] ZnO/AC比Too High(3.85%)，發泡反應劇烈，需確保DCP交聯足夠"
"2026-02-26","1600B","寶藍293U","production","","","26.5","10","","10.8","","0.535","0.19","0.05","0.06","5","6.33","EVA-5504N-1_1.506_org23","3.9","EVA-7504_1.118_org8","2","EVA-1376_1.461_org9","0.43","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","11.27","1.117","0.125","0.397","0.104","0.863","0.863","112.4","1.018","1.009","0.549","0.880","0.648","0.781","1.0274","0.0347","31.07","80","1","90","130","ldpe_only","82","0.968","0.956","0.768","0.877","0.990","0.913","","","","","1.36","green","[Warning] 交聯指數過高(1.018 > 0.880)，可能導致泡棉硬脆"
"2026-02-26","1600B","特黑06C","production","","","27.4","10","","11.7","","0.56","0.185","0.055","0.06","5","5.3","EVA-8509_1.33_cb34","5.3","","","","","","","","","0.16","","16","25","16.00","0.00","153.9","26","164","25","18","55","12.07","1.155","0.124","0.382","0.113","1.000","1.000","101.8","0.949","1.005","0.680","1.256","0.853","1.083","1.0264","0.0581","17.54","84","2","90","133","ldpe_only","53","0.955","0.723","0.789","0.418","0.766","1.000","","","","","5.19","red","[Mild] AC/DCP比稍偏低(8.9)，最適Range 10.5~17.6@18X; [Warning] Discharge Temperature(133°C)超過AC有效分解溫度(107°C)26°C，AC提前分解風險高"
"2026-02-26","1600B","黑06CP","production","","","27.5","10","","11","","0.555","0.165","0.04","0.06","5","6","EVA-8509_1.33_cb34","6","","","","","","","","","0.16","","16","25","16.00","0.00","153","26","164","25","18","55","11.28","1.138","0.123","0.338","0.082","1.046","1.046","97.9","0.918","1.002","0.753","1.294","0.915","1.131","1.0255","0.0563","18.40","88","3","90","132","ldpe_only","23","0.861","0.101","0.792","0.455","0.638","1.000","","","","","5.26","red","[Mild] AC/DCP比稍偏低(9.3)，最適Range 10.7~17.8@18X; [Warning] Discharge Temperature(132°C)超過AC有效分解溫度(107°C)25°C，AC提前分解風險高; [Warning] ZnO/AC比Too High(3.82%)，發泡反應劇烈，需確保DCP交聯足夠"
"2026-02-26","1600AHH","深藍2925U","production","","","37","10","","14.2","","0.675","0.18","0.08","0.06","6","1.4","EVA-5504N-1_1.506_org23","1.4","","","","","","","","","0.16","","16","25","16.00","0.00","149.5","34","164","25","18","55","12.53","1.192","0.106","0.318","0.141","0.891","0.891","129.4","1.152","1.001","0.784","1.348","0.953","1.178","1.0176","0.0469","21.93","88","2","90","129","ldpe_only","77","0.997","0.990","0.785","0.991","0.725","1.000","","","","","1.67","green","[Mild] AC/DCP比稍偏低(10.4)，最適Range 11.8~18.9@22X; [Info] Discharge Temperature(132°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~13.5%)"
"2026-02-26","1600AHH","綠2304U","production","","","36","10","","14.8","","0.64","0.185","0.085","0.06","6","3.47","EVA-3508_1.412_org21","3.1991","EVA-8503_1.33_cb37","0.145","EVA-5504N-1_1.506_org23","0.126","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","12.87","1.113","0.104","0.322","0.148","0.982","0.982","103.2","0.930","1.004","0.776","1.334","0.943","1.166","1.0228","0.0528","19.82","92","3","90","128","ldpe_only","77","0.798","0.841","0.788","0.952","0.807","0.955","","","","","1.77","green","[Mild] AC/DCP比稍偏低(10.8)，最適Range 11.3~18.4@20X; [Info] Discharge Temperature(131°C)接近AC有效分解溫度(121°C)，少量AC可能提前分解(~11.0%); [Warning] ZnO/AC比Too High(4.00%)，發泡反應劇烈，需確保DCP交聯足夠"
"2026-02-26","1600AHH","黑7U","production","","","36","10","","14","","0.67","0.17","0.07","0.06","6","1.4","EVA-8503_1.33_cb37","1.4","","","","","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","12.60","1.206","0.108","0.306","0.126","0.896","0.896","120.3","1.102","1.002","0.784","1.348","0.953","1.178","1.0187","0.0493","20.80","89","2","90","129","ldpe_only","81","0.798","0.998","0.788","0.998","0.958","1.000","","","","","1.97","green","[Mild] AC/DCP比稍偏低(10.6)，最適Range 11.5~18.6@21X; [Warning] Discharge Temperature(131°C)超過AC有效分解溫度(116°C)15°C，AC提前分解風險高"
"2026-02-26","1600AHH","寶藍293U","production","","","26.3","15","","14","","0.65","0.19","0.08","0.06","6.5","7.31","EVA-5504N-1_1.506_org23","4.5031","EVA-7504_1.118_org8","2.3016","EVA-1376_1.461_org9","0.5053","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","12.63","1.173","0.108","0.343","0.144","0.951","0.951","103.5","0.948","1.003","0.764","1.313","0.928","1.148","1.0367","0.0495","21.09","84","1","90","130","ldpe_only","61","1.000","0.532","0.783","0.761","0.815","1.000","","","","","2.22","green","[Info] Discharge Temperature(131°C)接近AC有效分解溫度(125°C)，少量AC可能提前分解(~8.1%)"
"2026-02-26","1600AHH","深紫266C","production","","","27.2","20","","14.6","","0.665","0.2","0.09","0.06","6","4.61","EVA-7504_1.118_org8","4.0871","EVA-5504N-1_1.506_org23","0.4658","EVA-8503_1.33_cb37","0.0571","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","12.28","1.118","0.101","0.336","0.151","0.954","0.954","109.7","0.991","1.003","0.784","1.348","0.953","1.178","1.0219","0.0543","18.85","88","2","90","129","ldpe_only","53","0.996","0.986","0.783","0.350","0.980","1.000","","","","","6.33","red","[Mild] AC/DCP比稍偏低(9.6)，最適Range 10.9~18.0@19X; [Info] Discharge Temperature(131°C)接近AC有效分解溫度(117°C)，少量AC可能提前分解(~14.5%)"
"2026-02-26","RE-357","藍61CL","production","7","7","","","6","","11.7","0.51","0.155","0.04","0.035","4","5.5","EVA-51054_1.361_org25","3.6513","EVA-4506_1.357_org20","1.6176","EVA-8503_1.33_cb37","0.2311","","","","","0.16","","16","25","18.52","0.00","140.5","27","164","25","18","55","18.89","1.646","0.113","0.500","0.129","1.041","1.041","123.5","0.953","1.020","0.772","1.239","0.912","1.099","1.0636","0.0383","28.03","93","0","75","128","poe_blend","45","0.785","0.338","0.594","0.967","0.895","1.000","","","","","2.62","yellow",""
"2026-02-25","RE138UF","紅514U","production","33.8","","","","5","","11","0.565","0.17","0.075","0.02","9","4.41","EVA-1375_1.232_org5","3.8043","EVA-1376_1.461_org9","0.5406","EVA-5504N-1_1.506_org23","0.0651","","","","0.23","0.16","","16","25","16.00","0.00","146","27","164","25","18","55","11.03","1.133","0.040","0.341","0.150","0.972","0.972","135.1","1.074","1.019","0.855","1.371","1.009","1.216","1.0584","0.0370","28.57","76","0","100","126","poe_blend","71","0.915","0.996","0.618","0.918","0.800","1.000","","","","","2.15","green",""
"2026-02-25","RE-357","藍7459C","production","10.7","7","","","6","","10","0.64","0.12","0.05","0.06","4","1.19","EVA-51054_1.361_org25","0.79","EVA-4506_1.357_org20","0.35","EVA-8503_1.33_cb37","0.05","","","","","0.16","","16","25","18.56","0.00","143","28","164","25","18","55","16.34","2.092","0.196","0.392","0.163","0.972","0.972","138.7","1.079","1.020","0.862","1.383","1.018","1.226","1.0403","0.0368","28.65","77","0","75","134","poe_blend","64","0.921","0.998","0.578","0.845","0.684","1.000","","","","","3.03","yellow",""
"2026-02-25","RE-139","灰538U","production","29.7","","","","5","","11","0.565","0.165","0.025","0.02","5","0.05","EVA-8503_1.33_cb37","0.0312","EVA-5504N-1_1.506_org23","0.0187","","","","","","","0.16","","16","25","16.00","0.00","144.5","27","164","25","18","55","13.26","1.362","0.048","0.398","0.060","1.212","1.212","106.0","0.797","0.989","0.441","0.823","0.556","0.709","1.0275","0.0495","20.78","92","1","75","127","poe_blend","60","0.991","1.000","0.629","0.987","0.882","0.535","","","","","3.72","yellow","[Warning] AC/DCP比偏低(9.7)，21X最適值15.6(-2.0σ)"
"2026-02-25","RE-139","深藍2925U","production","31","","","","5","","11","0.58","0.15","0.02","0.03","5","1","EVA-5504N-1_1.506_org23","1","","","","","","","","","0.16","","16","25","16.00","0.00","143.8","27","164","25","18","55","12.64","1.333","0.069","0.345","0.046","0.950","0.950","111.6","1.013","1.001","0.784","1.348","0.953","1.178","1.0265","0.0519","19.79","96","2","75","126","poe_blend","72","0.996","0.928","0.785","0.646","0.983","1.000","","","","","3.42","yellow","[Warning] AC/DCP比偏低(10.0)，20X最適值15.4(-1.8σ); [Warning] Discharge Temperature(131°C)超過AC有效分解溫度(114°C)17°C，AC提前分解風險高"
"2026-02-25","RE-139","紅221U","production","27","","","","5","","11","0.57","0.19","0.045","0.03","5","4.94","EVA-1509ABH_1.226_org26","2.3023","EVA-1375_1.232_org5","1.7017","EVA-7504_1.118_org8","0.8509","","","","","0.16","","16","25","16.00","0.00","144","27","164","25","18","55","12.95","1.343","0.071","0.448","0.106","0.928","0.928","120.2","1.100","1.001","0.784","1.348","0.953","1.178","1.0398","0.0545","18.95","93","2","75","127","poe_blend","68","1.000","1.000","0.783","0.574","0.960","1.000","","","","","4.12","red","[Mild] AC/DCP比稍偏低(10.1)，最適Range 11.0~18.1@19X; [Info] Discharge Temperature(130°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~13.9%)"
"2026-02-25","RE-139","黑06CL","production","28.4","","","","5","","11.2","0.56","0.15","0.035","0.02","5","2.05","EVA-7505_1.38_cb45","2.05","","","","","","","","","0.16","","16","25","16.00","0.00","143.5","27","164","25","18","55","13.40","1.340","0.048","0.359","0.084","0.882","0.882","121.2","1.107","1.001","0.784","1.348","0.953","1.178","1.0336","0.0487","21.38","93","2","75","126","poe_blend","80","0.988","1.000","0.786","0.785","0.942","1.000","","","","","2.07","green","[Mild] AC/DCP比稍偏低(11.1)，最適Range 11.7~18.8@22X; [Info] Discharge Temperature(131°C)接近AC有效分解溫度(117°C)，少量AC可能提前分解(~14.3%)"
"2026-02-25","RE-138","綠326U","production","35.3","","","","5","","11.5","0.57","0.175","0.05","0.02","8","2.97","EVA-5504N-1_1.506_org23","1.3022","EVA-4506_1.357_org20","1.1519","EVA-3508_1.412_org21","0.5159","","","","","0.16","","16","25","16.00","0.00","146.5","27","164","25","18","55","11.44","1.134","0.040","0.348","0.099","1.119","1.119","117.6","0.863","1.013","0.495","0.758","0.574","0.679","1.0456","0.0483","21.63","85","3","75","126","poe_blend","14","0.477","0.100","0.594","0.577","0.993","0.305","","","","","7.74","red","[Warning] AC/DCP比偏低(9.1)，21X最適值14.1(-1.6σ); [Warning] Discharge Temperature(129°C)超過AC有效分解溫度(112°C)17°C，AC提前分解風險高; [Warning] 交聯指數過高(0.863 > 0.758)，可能導致泡棉硬脆"
"2026-02-25","RE-138","深藍297U","production","37.3","","","","5","","10.8","0.57","0.14","0.04","0.02","8","1.6","EVA-5504N-1_1.506_org23","1.6","","","","","","","","","0.16","","16","25","16.00","0.00","146.5","27","164","25","18","55","10.61","1.120","0.039","0.275","0.079","1.084","1.158","134.4","1.076","1.008","0.579","1.069","0.726","0.922","1.0390","0.0471","22.28","89","6","75","126","poe_blend","23","0.931","0.109","0.768","0.418","0.706","0.996","","","","","5.47","red","[Warning] AC/DCP比偏低(8.1)，22X最適值14.3(-2.0σ); [Warning] CP-70用量偏高(7.6 phr (3.00kg) > 7phr), 交聯效率94%; [Warning] Discharge Temperature(135°C)超過AC有效分解溫度(97°C)38°C，AC提前分解風險高; [Warning] ZnO/AC比Too High(3.89%)，發泡反應劇烈，需確保DCP交聯足夠; Urea/AC比High(2.12%)，發泡加速明顯，Caution泡孔穩定性; [Warning] Flame Retardant降低交聯效率至 94%"
"2026-02-25","RE-137","中藍2191U","production","32.5","","","","4","","9.3","0.515","0.155","0.035","0.02","8","0.37","EVA-5504N-1_1.506_org23","0.37","","","","","","","","","0.16","","16","25","16.00","0.00","145.5","27","164","25","18","55","10.71","1.186","0.046","0.357","0.081","1.023","1.089","132.4","1.119","1.012","0.470","0.721","0.545","0.646","1.0475","0.0470","21.60","85","5","75","126","poe_blend","57","0.998","0.730","0.768","0.505","0.728","0.904","","","","","4.20","red","[Warning] AC/DCP比偏低(8.7)，21X最適值14.0(-1.7σ); [Warning] CP-70用量偏高(7.3 phr (3.00kg) > 7phr), 交聯效率94%; [Warning] Discharge Temperature(133°C)超過AC有效分解溫度(102°C)31°C，AC提前分解風險高; [嚴重] 交聯指數嚴重過高(1.119 >> 0.721)，泡棉硬脆風險極高; [Warning] Flame Retardant降低交聯效率至 94%"
